host_id,ts,cpu_usage_pct,cpu_ready_pct,mem_usage_pct,network_latency_ms,component_count_pct
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T14:00:00,66.53,4.41,63.71,1.04,36.83
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T14:00:00,67.87,5.15,68.66,1.09,36.18
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T14:00:00,69.66,4.56,69.6,1.16,33.67
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T14:00:00,66.85,4.54,69.38,1.23,32.87
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T14:00:00,64.92,4.27,67.48,0.93,35.87
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T14:02:00,70.0,3.95,67.64,0.86,62.95
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T14:02:00,67.12,4.19,64.77,0.94,30.79
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T14:02:00,68.4,4.59,66.02,0.83,34.85
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T14:02:00,63.9,3.49,69.9,0.77,35.45
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T14:02:00,74.65,4.32,66.52,0.83,33.99
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T14:02:00,64.93,4.66,66.35,0.97,35.34
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T14:02:00,64.73,4.83,66.45,1.16,32.04
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T14:02:00,69.15,4.51,65.89,0.8,34.06
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T14:02:00,70.82,4.4,69.48,0.85,34.65
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T14:02:00,70.31,4.05,64.22,0.91,34.21
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T14:02:00,69.14,4.81,69.23,0.73,37.12
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T14:02:00,60.35,4.58,66.04,1.1,34.48
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T14:02:00,65.83,4.44,64.54,0.7,35.63
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T14:02:00,71.44,4.77,65.78,1.21,37.74
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T14:02:00,70.79,4.42,63.83,1.13,36.64
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T14:02:00,65.44,4.04,63.18,0.81,36.2
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T14:04:00,64.14,5.55,66.72,0.94,61.91
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T14:04:00,69.53,3.88,67.72,0.94,35.38
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T14:04:00,66.35,4.12,66.14,0.76,39.95
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T14:04:00,71.06,5.03,65.08,0.88,33.81
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T14:04:00,72.23,4.98,68.68,0.73,34.02
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T14:04:00,66.61,4.46,68.47,0.88,34.15
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T14:04:00,61.92,5.58,66.54,1.14,29.3
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T14:04:00,74.15,4.32,67.37,0.81,34.69
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T14:04:00,62.85,4.45,66.52,0.75,34.38
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T14:04:00,70.83,4.47,69.13,1.2,34.43
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T14:04:00,66.61,4.83,69.55,0.82,35.14
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T14:04:00,71.95,5.19,68.56,1.02,32.71
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T14:04:00,66.26,5.25,67.73,0.9,35.41
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T14:04:00,70.35,3.77,64.18,0.83,37.36
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T14:04:00,64.21,4.13,69.29,0.99,35.15
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T14:04:00,66.66,5.29,65.33,1.07,32.55
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T14:06:00,68.47,4.29,68.47,1.1,63.21
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T14:06:00,65.0,4.61,65.69,0.9,37.22
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T14:06:00,68.79,4.87,67.34,1.01,36.87
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T14:06:00,69.03,5.12,65.93,0.82,35.51
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T14:06:00,68.24,4.79,68.53,0.76,34.61
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T14:06:00,64.09,3.88,68.44,0.86,35.44
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T14:06:00,68.03,4.75,61.57,0.75,38.22
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T14:06:00,66.86,4.08,69.75,1.06,34.92
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T14:06:00,68.9,5.14,70.31,0.96,39.09
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T14:06:00,69.29,3.97,68.9,0.84,31.97
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T14:06:00,65.73,5.25,67.02,1.18,36.41
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T14:06:00,69.8,4.2,66.32,1.16,36.99
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T14:06:00,69.31,3.6,66.85,0.93,32.89
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T14:06:00,66.17,4.6,65.4,1.11,34.33
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T14:06:00,67.71,5.0,67.6,0.9,37.18
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T14:06:00,66.88,5.02,68.45,0.88,34.33
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T14:08:00,64.14,4.41,69.45,0.91,62.83
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T14:08:00,59.03,4.36,64.95,1.07,33.37
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T14:08:00,68.4,5.3,67.54,0.92,37.88
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T14:08:00,70.89,5.15,67.43,0.88,32.57
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T14:08:00,71.06,4.36,63.65,1.25,36.34
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T14:08:00,70.28,4.36,68.41,1.04,31.55
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T14:08:00,65.8,4.87,67.67,1.07,34.16
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T14:08:00,64.84,4.61,67.58,1.15,31.21
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T14:08:00,66.87,4.0,64.43,1.11,34.22
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T14:08:00,69.9,4.16,67.36,0.85,32.82
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T14:08:00,69.02,4.71,69.27,0.81,36.74
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T14:08:00,68.97,5.09,64.09,0.88,37.75
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T14:08:00,69.12,4.76,65.43,0.86,35.14
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T14:08:00,63.25,4.27,68.29,0.92,34.69
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T14:08:00,68.16,4.22,66.54,0.97,33.47
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T14:08:00,65.5,4.74,66.81,1.09,35.12
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T14:10:00,68.17,4.88,64.82,1.06,62.55
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T14:10:00,63.12,5.28,71.73,1.14,36.26
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T14:10:00,72.31,4.25,69.66,1.17,36.16
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T14:10:00,69.69,4.38,66.8,0.71,36.24
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T14:10:00,60.7,4.79,68.76,1.04,34.49
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T14:10:00,65.92,4.03,63.52,1.22,33.35
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T14:10:00,70.45,4.17,67.97,0.88,32.85
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T14:10:00,68.98,4.19,66.48,0.94,34.47
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T14:10:00,69.2,5.65,67.83,1.13,32.78
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T14:10:00,70.2,4.09,69.29,1.02,36.81
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T14:10:00,64.61,4.52,64.53,0.94,37.64
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T14:10:00,68.09,4.22,67.75,1.06,35.2
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T14:10:00,74.36,6.32,68.35,0.97,31.91
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T14:10:00,70.5,4.37,71.01,0.82,33.26
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T14:10:00,67.73,5.03,67.52,0.85,34.42
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T14:10:00,65.63,3.96,67.4,1.09,38.36
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T14:12:00,72.25,4.99,64.56,1.22,62.58
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T14:12:00,68.06,3.8,66.96,0.71,34.87
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T14:12:00,64.35,4.15,67.35,0.97,35.52
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T14:12:00,70.37,4.75,67.99,0.94,36.68
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T14:12:00,68.39,4.26,66.0,1.05,33.88
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T14:12:00,68.86,5.22,69.31,0.93,33.79
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T14:12:00,68.57,4.43,66.24,1.09,35.39
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T14:12:00,68.23,5.28,68.56,0.73,33.36
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T14:12:00,70.2,5.88,65.21,1.01,37.54
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T14:12:00,69.74,4.11,69.63,0.97,34.26
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T14:12:00,70.5,4.61,67.24,0.84,33.52
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T14:12:00,66.0,4.91,67.81,0.71,36.66
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T14:12:00,72.36,4.63,65.77,1.1,36.59
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T14:12:00,63.9,3.77,68.82,1.1,33.74
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T14:12:00,68.78,4.56,70.77,1.13,35.12
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T14:12:00,67.67,5.15,69.69,1.13,37.13
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T14:14:00,65.84,4.57,65.86,0.65,62.28
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T14:14:00,65.69,4.87,64.05,1.02,33.8
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T14:14:00,64.95,3.74,67.93,1.17,36.66
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T14:14:00,66.99,5.09,68.21,0.89,35.43
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T14:14:00,62.41,4.8,66.53,0.84,35.38
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T14:14:00,68.65,4.79,68.51,1.03,34.8
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T14:14:00,66.57,3.81,61.61,1.01,37.71
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T14:14:00,70.09,4.85,64.47,1.06,34.23
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T14:14:00,68.35,5.23,69.32,1.09,33.4
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T14:14:00,65.86,4.66,69.5,1.2,35.3
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T14:14:00,67.72,5.27,68.67,0.98,34.85
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T14:14:00,64.77,5.11,66.57,0.87,35.6
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T14:14:00,66.23,4.15,67.43,1.19,37.65
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T14:14:00,66.46,6.11,65.77,1.07,33.79
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T14:14:00,69.2,4.42,65.69,1.09,36.62
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T14:14:00,68.85,4.47,73.08,0.97,37.85
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T14:16:00,66.71,4.22,64.85,1.17,62.55
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T14:16:00,69.17,4.36,66.33,0.92,36.43
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T14:16:00,66.14,4.72,67.41,1.14,31.79
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T14:16:00,69.48,3.8,68.49,0.99,34.33
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T14:16:00,71.87,5.25,66.29,1.06,34.62
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T14:16:00,67.52,4.6,63.36,1.03,33.29
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T14:16:00,70.45,4.92,66.9,0.97,31.5
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T14:16:00,63.25,4.27,67.96,1.02,35.45
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T14:16:00,68.69,3.52,63.65,0.79,33.97
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T14:16:00,64.8,4.63,65.82,0.82,33.79
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T14:16:00,67.97,4.74,68.71,1.04,34.44
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T14:16:00,66.62,4.6,65.97,0.84,36.51
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T14:16:00,71.13,4.21,65.72,1.17,32.14
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T14:16:00,65.7,4.13,67.0,1.2,32.33
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T14:16:00,66.04,4.38,65.93,1.04,38.93
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T14:16:00,72.93,4.57,67.0,0.9,35.59
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T14:18:00,69.59,3.85,66.77,1.09,63.14
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T14:18:00,70.63,3.94,67.93,1.19,32.55
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T14:18:00,68.1,5.12,65.94,0.75,34.29
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T14:18:00,66.31,3.61,64.31,0.85,35.32
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T14:18:00,62.79,5.64,66.04,0.75,36.08
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T14:18:00,69.44,3.51,62.12,0.99,38.04
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T14:18:00,68.29,5.16,65.97,0.96,34.04
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T14:18:00,67.63,4.79,65.08,1.01,37.77
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T14:18:00,65.06,4.27,69.58,0.93,38.23
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T14:18:00,64.81,3.89,68.05,0.83,33.43
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T14:18:00,65.02,3.9,65.45,0.93,35.88
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T14:18:00,63.39,4.47,63.78,0.83,34.77
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T14:18:00,66.22,4.36,64.16,0.85,35.2
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T14:18:00,64.76,4.68,68.58,0.89,34.6
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T14:18:00,67.9,4.78,66.83,1.2,35.51
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T14:18:00,67.17,3.64,69.11,1.16,38.5
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T14:20:00,71.23,4.72,66.84,0.92,63.2
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T14:20:00,61.2,4.23,65.71,0.68,35.29
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T14:20:00,69.59,4.48,67.15,0.89,34.76
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T14:20:00,64.84,4.53,66.14,1.04,35.36
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T14:20:00,67.78,4.74,67.92,1.06,35.06
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T14:20:00,65.15,4.95,67.06,0.94,34.44
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T14:20:00,67.48,4.32,62.81,1.07,36.03
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T14:20:00,64.34,4.43,66.39,0.87,36.57
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T14:20:00,69.61,5.07,67.9,1.15,34.92
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T14:20:00,74.82,3.89,66.92,0.97,33.28
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T14:20:00,69.41,4.37,68.13,1.07,36.25
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T14:20:00,72.47,4.61,71.12,0.83,33.12
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T14:20:00,65.49,5.49,66.2,0.99,36.19
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T14:20:00,66.21,4.48,68.13,1.04,35.36
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T14:20:00,67.94,4.67,66.28,0.98,33.14
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T14:20:00,62.7,4.06,64.05,0.97,34.45
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T14:22:00,66.88,4.49,67.05,0.87,63.01
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T14:22:00,68.96,4.0,66.46,1.18,34.84
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T14:22:00,68.09,4.74,66.96,0.92,36.49
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T14:22:00,60.61,5.26,70.13,1.12,33.75
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T14:22:00,74.96,3.23,64.93,0.66,35.14
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T14:22:00,65.5,5.15,63.81,0.66,36.29
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T14:22:00,67.32,5.14,65.73,1.16,37.24
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T14:22:00,64.81,4.34,65.12,1.1,33.82
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T14:22:00,68.33,5.12,64.64,0.85,33.67
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T14:22:00,68.75,4.92,66.92,0.84,34.98
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T14:22:00,66.4,4.43,69.36,1.05,33.89
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T14:22:00,65.51,4.75,66.84,0.82,32.72
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T14:22:00,65.08,4.18,64.4,0.98,33.94
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T14:22:00,68.7,4.15,69.02,0.73,31.36
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T14:22:00,67.47,4.46,68.15,0.82,35.84
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T14:22:00,73.76,4.81,68.61,1.23,34.68
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T14:24:00,72.52,4.24,66.82,0.91,63.41
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T14:24:00,70.03,4.14,63.09,0.56,36.13
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T14:24:00,66.27,4.24,66.39,0.79,33.7
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T14:24:00,70.71,5.26,69.35,0.95,32.19
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T14:24:00,70.48,4.29,66.35,0.94,36.24
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T14:24:00,66.89,4.47,65.88,1.16,35.92
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T14:24:00,70.52,5.31,67.84,0.99,35.04
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T14:24:00,63.02,4.83,68.38,1.02,33.46
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T14:24:00,62.13,5.8,67.54,1.04,35.64
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T14:24:00,67.42,4.62,64.66,1.15,33.71
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T14:24:00,68.18,5.47,67.1,0.87,36.58
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T14:24:00,68.86,3.89,67.72,0.9,34.36
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T14:24:00,68.33,4.99,68.85,1.21,35.43
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T14:24:00,69.85,5.0,65.59,1.05,37.5
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T14:24:00,65.03,5.02,66.07,1.03,33.93
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T14:24:00,66.18,5.06,66.06,0.79,33.47
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T14:26:00,67.09,4.23,69.03,1.19,63.35
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T14:26:00,68.07,4.46,64.11,1.22,33.15
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T14:26:00,69.65,4.8,65.63,0.86,39.54
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T14:26:00,74.95,4.22,68.79,1.26,35.07
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T14:26:00,64.39,4.83,64.59,0.82,38.1
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T14:26:00,68.39,5.56,67.73,0.9,33.1
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T14:26:00,74.38,4.63,64.89,1.07,35.76
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T14:26:00,61.47,4.41,66.71,0.91,36.99
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T14:26:00,67.21,4.03,68.51,0.79,36.49
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T14:26:00,70.65,4.86,68.23,1.15,37.17
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T14:26:00,68.49,3.85,68.41,1.2,34.72
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T14:26:00,64.67,5.27,61.69,1.01,34.26
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T14:26:00,64.75,4.58,67.59,0.94,36.65
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T14:26:00,64.39,4.46,70.63,0.87,33.73
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T14:26:00,70.66,5.08,68.24,0.92,35.06
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T14:26:00,63.15,4.67,72.5,0.83,38.94
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T14:28:00,69.3,4.57,64.47,0.96,62.83
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T14:28:00,70.91,4.6,68.78,1.14,35.4
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T14:28:00,65.54,3.2,69.49,1.03,33.7
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T14:28:00,76.54,4.12,69.68,0.91,34.3
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T14:28:00,63.28,3.5,67.38,0.94,36.08
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T14:28:00,64.58,3.52,66.88,1.04,39.25
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T14:28:00,69.74,4.53,66.57,0.87,36.68
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T14:28:00,67.18,5.27,66.93,0.94,35.83
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T14:28:00,63.17,4.49,68.51,0.89,34.93
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T14:28:00,67.72,3.92,67.15,0.94,35.48
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T14:28:00,65.86,4.77,67.7,0.95,36.29
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T14:28:00,67.52,4.11,68.27,0.95,35.03
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T14:28:00,68.59,4.0,68.07,0.48,34.73
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T14:28:00,66.3,4.94,65.1,1.09,33.85
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T14:28:00,66.59,4.97,66.07,1.01,35.64
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T14:28:00,64.78,4.82,65.65,1.03,33.58
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T14:30:00,68.72,4.9,63.95,1.16,63.25
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T14:30:00,64.73,3.66,64.85,0.84,34.1
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T14:30:00,67.24,4.15,66.53,1.07,35.63
